Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,852.5408665657533,1,500,2,1.6699721853371443,1,-0.043269230230235455
2,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,909.2872533098032,1,500,1,17.05801075140151,1,1.021895702940673
2,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,927.5928252427611,1,4.695012092590332,2,7.205721241976121,1,2.271549095818753
2,1.1739552342851511,9.03355282347073,5.599279498768402,6.828921139671607,8.831645713160155,973.3195195524181,1,2.742579221725464,2,-3.5585990322441248,2,0.9679281320878401
2,1.1862202474516743,13.823924563305642,6.367558554793264,15.393529097453897,8.549676356039939,994.4233685638826,1,3.0943446159362793,2,7.120805892169798,1,0.9661305993939885
2,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,1088.2101950100878,2,3.0150179862976074,2,6.795056010331251,1,0.7843415435143759
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,1107.310931347252,2,2.6444077491760254,2,6.548249079823776,1,0.7066024569019071
2,9.303840368446691,16.14574637187639,9.489588811245932,12.494129085556642,7.9441086526195335,1117.7800439207085,1,2.749821901321411,2,7.2020120972283195,1,-0.65747321147811
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,1132.3722901002534,2,4.01284646987915,2,7.471586506156555,1,-1.77255455077238
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,1136.8004197357593,1,2.98286509513855,2,7.289741793283795,1,0.9408763391750652
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,1147.1990566406814,1,2.660691499710083,2,6.576651675516416,1,0.779919001042247
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,1147.7530116959765,2,5.910923957824707,1,5.9686541806429005,2,-1.4230317489902993
2,5.8799479838688455,11.40716990811201,12.632634338119402,4.038111504430956,0.27999625443480225,1169.013705006876,1,500,2,7.1668745426105716,1,-0.170832172452217
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.988748987300473,1172.994835966733,1,2.681931257247925,2,6.440429656637846,1,0.7892287954771245
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.988748987300473,1196.665651654795,1,2.591679334640503,2,6.5632262318985255,1,0.7289264669922492
3,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,633.6775223882934,1,3.001122236251831,2,7.244142129931447,2,-1.6207875726347156
3,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,709.7325615221275,1,500,1,18.0628448815782,1,0.48880833420264347
3,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,711.5737253716624,1,500,1,16.33856354843259,1,1.4797405742148038
3,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,719.0440810750018,1,500,2,6.766602681341396,1,0.4672117762389878
3,10.676823636568699,3.962368020739122,2.0320264618034822,17.203002305454252,16.26232114485068,780.9969265254754,1,3.2282211780548096,2,-4.969745046448843,1,0.6308960792132763
3,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,791.6643806159914,1,500,2,1.5599756769364888,1,-0.12439277856094362
3,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,836.4648657741471,1,500,2,27.55433315366801,2,1.7844188476913254
3,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,852.5408665657533,2,3.2150561809539795,2,7.099301320234517,1,0.6961288054069809
3,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,909.2872533098032,1,2.8600127696990967,2,-3.7014709196454163,1,0.9338046202461776
3,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,927.5928252427611,1,3.0843546390533447,2,6.932308629258429,1,1.0229258423060466
3,1.1739552342851511,9.03355282347073,5.599279498768402,6.828921139671607,8.831645713160155,973.3195195524181,1,2.569915533065796,2,6.53020841129765,1,0.8229637534098755
3,1.1862202474516743,13.823924563305642,6.367558554793264,15.393529097453897,8.549676356039939,993.7012713713698,2,2.7231674194335938,2,6.10259450099889,1,0.7228023639064116
3,1.1862202474516743,13.823924563305642,6.367558554793264,15.393529097453897,8.549676356039939,994.4233685638826,1,2.69976806640625,1,7.25197780973447,2,-0.4836162469790155
3,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,1088.2101950100878,2,4.084399461746216,2,7.395930953735615,1,-1.677459001603398
3,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,1107.310931347252,2,2.585988759994507,2,7.290799118495258,1,0.9754637031557857
3,9.303840368446691,16.14574637187639,9.489588811245932,12.494129085556642,7.9441086526195335,1117.7800439207085,2,2.6618518829345703,2,6.698572129062683,1,0.7680328469589502
3,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,1127.5472907931144,2,4.0654990673065186,2,6.194728106931663,1,-1.5473429783567958
3,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,1132.3722901002534,1,500,2,6.385900689157381,1,0.3537803570883108
3,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,1133.8143766704736,2,2.574934720993042,2,6.570962725029659,1,0.7344379362090112
