Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
2,7.0087525278048135,9.965516114784988,3.3457543022899596,4.820633652866518,0.1904766171999872,1672.4433972041638,5,2.545382261276245,5,2.9019153825090314,7,1.1282250074899365
2,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1724.5588252649025,5,2.4878573417663574,5,3.328586397147461,7,0.6360813683725713
2,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1860.985162925982,5,2.498964309692383,5,2.516504487204614,7,0.7384525803746964
2,7.209178488721527,6.932344106669569,7.163559686621152,5.947082015711111,5.807673332495739,1884.1313785824063,5,2.452159881591797,5,2.366151300055492,7,0.8731649666417924
2,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1907.9807368541146,5,2.301452398300171,3,2.6338814353285045,6,1.0690986242829432
2,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1918.3859871719526,5,2.221282958984375,4,4.033042416474089,6,1.2259265786014635
2,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1921.380141484589,5,2.013397216796875,5,7.37020623267351,6,2.7552437053959085
2,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1972.1636059274279,5,2.2650513648986816,4,4.935682909197411,7,1.7624187870517056
2,7.551774228844059,5.474203012743914,9.302001831495877,8.867873501236236,4.3942369849700444,2065.435978134329,5,2.1352429389953613,4,6.893277100979731,7,2.0842785783538593
2,6.214753956983426,8.719683882808411,4.6760892891649615,5.101223637486482,5.088555416096408,2130.7524876393904,5,2.126798391342163,4,5.910059301512419,7,1.8046770112404291
2,7.551774228844059,5.474203012743914,9.302001831495877,8.867873501236236,4.3942369849700444,2137.2001046346945,5,2.231070041656494,4,4.089606422054729,5,1.4685849787402672
2,6.123604186642468,8.21583413809898,8.028396171428573,1.0381657907713007,2.0001839572797726,2202.3654173712553,5,2.6571366786956787,5,3.2234588592846194,7,0.4892972581378232
2,6.214753956983426,8.719683882808411,4.6760892891649615,5.101223637486482,5.088555416096408,2240.4704436984575,5,2.2355542182922363,4,5.852576731164163,6,2.0471094852965073
3,9.349622195717016,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,1338.1573849320143,5,2.0359888076782227,3,3.3395881682562987,5,1.6552308555579398
3,9.24198015212509,9.28648951845071,4.203826974316456,0.5842158608988202,2.4056280633623963,1409.6075780615079,5,2.4154744148254395,5,2.86250901485721,7,0.891612833122362
3,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1441.9853801406591,5,2.390627384185791,5,2.8836809208435312,7,0.7549535250921869
3,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1455.666433056213,5,2.9869751930236816,5,3.2011619508317466,7,0.7694950790540311
3,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1492.5873827680286,5,2.660721778869629,5,2.660401800719299,7,0.7210598959645307
3,9.02984753081345,4.867200857344534,7.628009253886116,1.3372992178961784,1.6365740520603744,1585.1849341738682,5,2.452643632888794,3,3.1829494444402116,7,0.8160487121860909
3,7.563618003792497,9.39398260145709,9.322764809808891,9.907768212942985,0.04459791562054338,1615.568418105268,5,2.3149731159210205,5,2.86954141340172,7,0.910094992781923
3,8.816175914787003,5.317874204208273,9.627712770288184,1.0033653751260962,5.627714524357597,1629.0628083122087,5,2.2415528297424316,3,2.9026635483945427,6,1.156421025488762
3,7.0087525278048135,9.965516114784988,3.3457543022899596,4.820633652866518,0.1904766171999872,1672.4433972041638,5,2.4691054821014404,4,3.002058416620031,7,0.5400729102378626
