Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
5,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,546.8198115304192,1,500,2,0.1578512106781318,1,-0.26299829390881563
5,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,565.1191898684625,2,3.2704122066497803,2,4.615843272965208,1,0.5893647050529037
5,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,571.4508929592599,1,500,1,0.18671189238253305,2,-0.09371625264593857
5,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,572.1929614993929,1,500,2,-1.0661321938665722,2,-0.6693212910675685
5,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,577.064741104908,2,2.570073366165161,2,3.7718520042205768,1,0.5627707434121607
5,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,584.9468722713275,2,2.7409725189208984,2,-2.587268148102659,2,0.587282291620555
5,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,585.4751615906179,2,2.7614946365356445,2,0.5393617413562879,1,0.9079698675953136
5,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,587.407776524001,2,2.7081196308135986,2,5.725864734669287,1,0.900620517555922
5,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,594.8973678379468,2,2.59055757522583,2,5.726675440347975,1,0.5482753513247255
5,8.620565871244908,8.554268927931709,7.50615855837755,7.757153747652528,4.163797423381493,605.3468140371135,1,3.0406699180603027,2,7.221986239246945,2,-1.5286314886183567
5,6.298807064244745,4.962873066093548,7.78394821368419,5.2132187526034315,7.319138527413899,605.9637658678965,1,3.351924180984497,1,7.205703762962685,2,-1.629557581100216
5,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,611.3977315255298,1,2.533205032348633,2,-3.3873764556436754,1,0.6137050838006795
5,9.744994980336942,1.681508428578411,4.8216938788246715,4.760385814489455,1.9764764169228843,632.5189911511891,1,3.196845531463623,2,5.609784105354379,1,0.8570583150874899
5,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,633.0305411021034,2,2.685413122177124,2,5.438212337263721,1,0.8059848872631293
5,8.620565871244908,8.554268927931709,7.50615855837755,7.757153747652528,4.163797423381493,635.938555829902,1,2.6549956798553467,2,4.7409079633531235,1,0.8061126007249326
6,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,481.3792422614494,1,3.1308248043060303,3,5.887635113578611,2,0.9356840821062318
6,2.4724184619141685,3.2492002615044813,6.59274688263122,0.1545393407401352,0.8087294473216344,516.5633070882657,1,2.6329798698425293,2,4.934966729801047,1,0.7550796408132447
6,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,520.0393125727228,1,2.8614583015441895,2,-2.8064807869644284,2,0.5700416596716852
6,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,542.7198714143233,2,2.6208760738372803,2,5.449632716357328,1,0.8784013382125033
6,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,542.7381364146624,1,2.5898168087005615,2,-0.8415732728648777,1,0.7223569108817542
