Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
1,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,992.4748470132397,5,3.149515390396118,4,4.1083029272256795,7,1.1893642671017992
1,9.446312505697074,16.079051272418752,8.912859633270699,9.20303777937794,13.92242940563868,994.7106969673006,5,2.3903751373291016,4,3.5152766805361892,5,1.5666307415484935
1,12.297407415717576,17.025026779103264,9.757658468245236,1.3370969002892252,8.74201231370719,1044.1572801026964,6,3.358856439590454,3,3.7516532654929193,7,0.3705830935860561
1,7.1923778519843236,16.006949576850513,7.934627251174405,18.22551998686719,17.49006105909005,1087.835815486212,5,2.952301263809204,3,3.9940836156176402,7,0.3645697405367408
1,7.304425777670449,16.332250309742946,8.142556741534177,1.2305779302399051,0.0,1099.2901897260065,5,2.447815418243408,4,5.504141241860651,5,1.941961517689333
1,11.099527834657392,11.532677867114526,17.660715203763033,15.43636764157277,1.9129206023443244,1133.2080100157764,5,2.5203487873077393,4,2.9182241343798836,7,0.5284511837526977
1,10.017685355687863,12.340360902872922,14.76102512552237,0.43565026849093025,18.918348556076086,1139.031962207989,4,2.985281467437744,3,3.227210226395158,7,0.3035794406949449
1,9.527315378303692,12.954474873786431,9.757888777515372,1.2059645851302048,8.711789725943701,1164.3565743938152,6,2.698070526123047,3,0.5238560302067441,7,1.0878884054759863
1,14.29563438880614,15.148753811255645,11.155235615101162,17.609167591538906,2.5261354076044595,1192.570232495617,5,2.69370698928833,3,3.1808052179597723,7,0.5781358640476864
1,10.58248608257029,10.4735537944866,18.06994676991365,19.733256406929275,2.9487793406025307,1247.082241915646,4,3.062926769256592,3,4.191691933404925,8,0.3277876168921498
1,15.090782236917072,12.965462007553903,17.500468559649946,7.845782997556039,0.46975294726982586,1265.395456121653,5,2.513770818710327,4,3.201985274893829,7,0.47919767684898407
1,14.697329817856556,9.489920460787198,12.174471700248322,1.6224538446626595,10.298276779140812,1275.300620445973,5,2.3288087844848633,5,3.3087707483264666,7,0.7775904533622289
1,6.368769307715366,15.174857357170607,13.721289746615682,9.090615126785991,7.706168817344744,1277.8256561257433,5,3.2470898628234863,3,3.74187305405826,8,0.3434501295290523
1,13.902991267848462,14.956422173301583,7.948005323090843,9.068139502884293,3.7032276479297455,1278.3202057063095,5,2.945674419403076,3,3.631295836003119,8,0.3578173400398834
1,16.488555158765784,9.640125979689671,19.463583205687893,13.893528886522482,3.213252056753646,1336.5878315581274,5,2.1640074253082275,4,5.191906503113714,5,1.8544163323415688
1,19.604802508894636,0.7121328138300576,9.533074250664018,11.590848280522199,9.757383815850547,1343.5007056188647,5,1.911055326461792,4,7.176683610281955,6,2.5073938813642127
1,16.13930788505056,4.046394427356324,2.599223043526704,17.397466919466297,1.3702357067773918,1346.0225665169266,4,2.635389566421509,3,2.8057220009486485,7,0.38943832939553913
1,16.92070217376637,0.0,19.355177474836886,13.372111264541608,2.8494465430484808,1351.034579435561,5,3.334555149078369,3,3.5726896917744426,7,0.3557442668326342
1,17.153842752515274,1.4021129312741265,12.807856428813391,0.11262773074169674,10.84594231455642,1368.6981778098989,5,2.45621395111084,3,2.7563197255198304,6,0.6731169984663458
1,18.412546569061632,5.856544523259631,7.723946496031244,0.15342704491568382,1.764169936432154,1368.8636578687663,4,3.137427806854248,3,3.652304538248103,8,0.33716529861581196
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,899.5146590232866,4,2.949110984802246,3,2.7995777215525663,7,0.3754352828841437
2,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,992.4748470132397,5,3.0454888343811035,5,3.363483429236439,8,0.36905403534994863
2,9.446312505697074,16.079051272418752,8.912859633270699,9.20303777937794,13.92242940563868,994.7106969673006,5,2.361795663833618,5,2.045259489702431,7,0.8281246581845882
2,12.297407415717576,17.025026779103264,9.757658468245236,1.3370969002892252,8.74201231370719,1044.1572801026964,5,2.746549129486084,4,2.379283815377107,7,0.43423285894409186
2,9.446312505697074,16.079051272418752,8.912859633270699,9.20303777937794,13.92242940563868,1061.0678848480543,5,2.2700607776641846,4,4.67136866739358,7,1.5871817033488946
2,11.099527834657392,11.532677867114526,17.660715203763033,15.43636764157277,1.9129206023443244,1074.7308163155885,5,2.5740973949432373,3,1.8594482378517938,7,0.5905827902766762
2,7.304425777670449,16.332250309742946,8.142556741534177,1.2305779302399051,0.0,1081.8972049961346,5,2.0203042030334473,4,7.479265225931684,5,2.65927774572752
2,7.1923778519843236,16.006949576850513,7.934627251174405,18.22551998686719,17.49006105909005,1087.835815486212,5,3.413302183151245,3,3.6119831762024717,7,0.41560433795365676
2,7.304425777670449,16.332250309742946,8.142556741534177,1.2305779302399051,0.0,1099.2901897260065,5,2.6105875968933105,5,3.2305718720200787,7,0.4602716046683378
2,9.527315378303692,12.954474873786431,9.757888777515372,1.2059645851302048,8.711789725943701,1105.7406828087808,5,2.3946850299835205,5,2.8268632734787644,7,0.8386862108730191
2,11.099527834657392,11.532677867114526,17.660715203763033,15.43636764157277,1.9129206023443244,1133.2080100157764,5,2.763871669769287,3,1.4640104328094736,7,0.724982023646941
2,10.017685355687863,12.340360902872922,14.76102512552237,0.43565026849093025,18.918348556076086,1139.031962207989,5,2.5389323234558105,5,2.627243311300049,7,0.3989259640806612
2,9.527315378303692,12.954474873786431,9.757888777515372,1.2059645851302048,8.711789725943701,1164.3565743938152,6,2.8818674087524414,3,3.4591775616302414,7,0.3736425183958864
2,14.29563438880614,15.148753811255645,11.155235615101162,17.609167591538906,2.5261354076044595,1192.570232495617,5,2.55452036857605,3,3.0714102482791787,7,0.4527916480093971
2,7.1923778519843236,16.006949576850513,7.934627251174405,18.22551998686719,17.49006105909005,1215.259126142122,5,2.5241153240203857,3,2.917954324584315,7,0.3919094940661666
2,14.29563438880614,15.148753811255645,11.155235615101162,17.609167591538906,2.5261354076044595,1231.3298997987536,5,2.87967848777771,3,3.56830766967299,7,0.3701766745088467
